icao,datetime_utc,timestamp,msg,df,typecode,oe_flag,velocity,speed_heading,airborne_velocity,altitude_diff,nuc_v,nac_v,emergency_state,version,nac_p,nic_s,nic_a_c,selected_altitude,selected_heading,baro_pressure_setting,tcas_operational,altitude,nuc_p,nic_b,latitude,longitude,position_type,emergency_squawk,is_emergency,autopilot,vnav_mode,altitude_hold_mode,approach_mode,lnav_mode,callsign,category
A071C8,2025-06-14 00:53:25.858474970+00:00,1749862405.858475,8DA071C89909BB03E004447C6B80,17,19,0,"(443, 86.11710143963631, 0, 'GS')","(443, 86.11710143963631)","(443, 86.11710143963631, 0, 'GS')",1675.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-25.477294921875,-46.61112467447913,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:26.318020105+00:00,1749862406.31802,8DA071C858BF03C677AADFED0BF4,17,11,0,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,41.66285705566406,-107.72400595925072,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:26.318036079+00:00,1749862406.318036,8DA071C89909BB03E00844343180,17,19,0,"(443, 86.11710143963631, 64, 'GS')","(443, 86.11710143963631)","(443, 86.11710143963631, 64, 'GS')",1675.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-25.477294921875,-39.89237467447913,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:26.760196209+00:00,1749862406.7601962,8DA071C858BF03C67BAAF1B56D09,17,11,0,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,41.66294860839844,-107.72288235751066,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:26.760210991+00:00,1749862406.760211,8DA071C89909BB03E00844343180,17,19,0,"(443, 86.11710143963631, 64, 'GS')","(443, 86.11710143963631)","(443, 86.11710143963631, 64, 'GS')",1675.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-25.477294921875,-39.89237467447913,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:26.760267973+00:00,1749862406.760268,8DA071C8EA48585CD95C08F69427,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(36992, 'MCP/FCU')",75.9375,1012.8,True,,,,,,,,,,,,,,,
A071C8,2025-06-14 00:53:27.132800102+00:00,1749862407.1328,8DA071C858BDF3C67DAB0291B851,17,11,0,,,,,,,5.0,,,,,,,,,36975.0,"(7, 185, 93, None)",0.0,41.662994384765625,-107.7218211780895,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:27.132807970+00:00,1749862407.132808,8DA071C89909BB03E00844343180,17,19,0,"(443, 86.11710143963631, 64, 'GS')","(443, 86.11710143963631)","(443, 86.11710143963631, 64, 'GS')",1675.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-25.477294921875,-39.89237467447913,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:27.520283937+00:00,1749862407.520284,8DA071C8F8210002004AB8D79ADE,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A071C8,2025-06-14 00:53:27.741023064+00:00,1749862407.741023,8DA071C89909BB03E00844343180,17,19,0,"(443, 86.11710143963631, 64, 'GS')","(443, 86.11710143963631)","(443, 86.11710143963631, 64, 'GS')",1675.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-25.477294921875,-39.89237467447913,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:28.173408985+00:00,1749862408.173409,8DA071C89909BB03E00844343180,17,19,0,"(443, 86.11710143963631, 64, 'GS')","(443, 86.11710143963631)","(443, 86.11710143963631, 64, 'GS')",1675.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-25.477294921875,-39.89237467447913,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:31.835360050+00:00,1749862411.83536,8DA071C858BDF3C699ABCB786846,17,11,0,,,,,,,5.0,,,,,,,,,36975.0,"(7, 185, 93, None)",0.0,41.66363525390625,-107.70927429199219,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:31.835365772+00:00,1749862411.8353658,8DA071C89909BB03E004447C6B80,17,19,0,"(443, 86.11710143963631, 0, 'GS')","(443, 86.11710143963631)","(443, 86.11710143963631, 0, 'GS')",1675.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-25.477294921875,-46.61112467447913,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:31.835371017+00:00,1749862411.835371,8DA071C8EA48585CD95C08F69427,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(36992, 'MCP/FCU')",75.9375,1012.8,True,,,,,,,,,,,,,,,
A071C8,2025-06-14 00:53:32.274970055+00:00,1749862412.27497,8DA071C858BF07501845103DDD89,17,11,1,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,-25.454949847722446,-46.630951503537744,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:32.656469107+00:00,1749862412.656469,8DA071C8F8210002004AB8D79ADE,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A071C8,2025-06-14 00:53:32.657172918+00:00,1749862412.657173,8DA071C858BF03C69FABF7A99576,17,11,0,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,41.66377258300781,-107.70652770996094,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:32.987462997+00:00,1749862412.987463,8DA071C8EA48585CD95C08F69427,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(36992, 'MCP/FCU')",75.9375,1012.8,True,,,,,,,,,,,,,,,
A071C8,2025-06-14 00:53:33.199767113+00:00,1749862413.199767,8DA071C89909BB03E004447C6B80,17,19,0,"(443, 86.11710143963631, 0, 'GS')","(443, 86.11710143963631)","(443, 86.11710143963631, 0, 'GS')",1675.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-25.477294921875,-46.61112467447913,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:33.747568130+00:00,1749862413.7475681,8DA071C858BF03C6A5AC22952E02,17,11,0,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,41.663909912109375,-107.70384355024859,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:33.747575045+00:00,1749862413.747575,8DA071C89909BB03E004447C6B80,17,19,0,"(443, 86.11710143963631, 0, 'GS')","(443, 86.11710143963631)","(443, 86.11710143963631, 0, 'GS')",1675.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-25.477294921875,-46.61112467447913,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:34.235558987+00:00,1749862414.235559,8DA071C89909BB03E004447C6B80,17,19,0,"(443, 86.11710143963631, 0, 'GS')","(443, 86.11710143963631)","(443, 86.11710143963631, 0, 'GS')",1675.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-25.477294921875,-46.61112467447913,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:34.890882969+00:00,1749862414.890883,8DA071C858BF075026457F1A5CA6,17,11,1,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,-25.45462398205774,-46.62519922796287,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:34.890908003+00:00,1749862414.890908,8DA071C89909BB03E004447C6B80,17,19,0,"(443, 86.11710143963631, 0, 'GS')","(443, 86.11710143963631)","(443, 86.11710143963631, 0, 'GS')",1675.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-25.477294921875,-46.61112467447913,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:35.221444130+00:00,1749862415.2214441,8DA071C8F8210002004AB8D79ADE,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A071C8,2025-06-14 00:53:35.387475014+00:00,1749862415.387475,8DA071C858BF03C6ADAC68F8631D,17,11,0,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,41.664093017578125,-107.69947398792615,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:35.387490034+00:00,1749862415.38749,8DA071C89909BB03E004447C6B80,17,19,0,"(443, 86.11710143963631, 0, 'GS')","(443, 86.11710143963631)","(443, 86.11710143963631, 0, 'GS')",1675.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-25.477294921875,-46.61112467447913,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:35.387813807+00:00,1749862415.3878138,8DA071C8EA48585CD95C08F69427,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(36992, 'MCP/FCU')",75.9375,1012.8,True,,,,,,,,,,,,,,,
A071C8,2025-06-14 00:53:35.933564901+00:00,1749862415.933565,8DA071C858BF07502C45AA94FF6B,17,11,1,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,-25.45448432534431,-46.62297086895637,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:35.933581114+00:00,1749862415.933581,8DA071C89909BB03E004447C6B80,17,19,0,"(443, 86.11710143963631, 0, 'GS')","(443, 86.11710143963631)","(443, 86.11710143963631, 0, 'GS')",1675.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-25.477294921875,-46.61112467447913,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:36.610193968+00:00,1749862416.610194,8DA071C858BF07503045C3ED8EC2,17,11,1,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,-25.454391220868672,-46.621675311394426,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:36.610221148+00:00,1749862416.6102211,8DA071C89909BB03E004447C6B80,17,19,0,"(443, 86.11710143963631, 0, 'GS')","(443, 86.11710143963631)","(443, 86.11710143963631, 0, 'GS')",1675.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-25.477294921875,-46.61112467447913,airborne,,,,,,,,,
A071C8,2025-06-14 00:53:36.914513826+00:00,1749862416.9145138,8DA071C858BF07503245D40916BC,17,11,1,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,-25.454344668630824,-46.62079433225233,airborne,,,,,,,,,
A0ACF9,2025-06-14 00:53:24.425152063+00:00,1749862404.425152,8DA0ACF958BF03248E979EDF424A,17,11,0,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,,,,,,,,,,,,
A0ACF9,2025-06-14 00:53:26.150405884+00:00,1749862406.150406,8DA0ACF923541331C33D604004DF,17,4,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,UAL1035_,3.0
A0ACF9,2025-06-14 00:53:27.132769108+00:00,1749862407.132769,8DA0ACF958BF03247498240E8B59,17,11,0,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,,,,,,,,,,,,
A0ACF9,2025-06-14 00:53:27.352066040+00:00,1749862407.352066,8DA0ACF9EA485864F53C08D30004,17,29,0,,,,,,,,,"(9, 30, 45)",,,"(36992, 'MCP/FCU')",85.78125,1013.6,True,,,,,,,,,,,,,,,
A0ACF9,2025-06-14 00:53:28.173079014+00:00,1749862408.173079,8DA0ACF958BF06B09F34353D574E,17,11,1,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,40.71342338949947,-109.62027116255328,airborne,,,,,,,,,
A0ACF9,2025-06-14 00:53:28.173499823+00:00,1749862408.1734998,8DA0ACF99909D185700842A310C9,17,19,0,"(465, 95.17216082509654, 64, 'GS')","(465, 95.17216082509654)","(465, 95.17216082509654, 64, 'GS')",1625.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,254.2818603515625,5.8062744140625,airborne,,,,,,,,,
A0ACF9,2025-06-14 00:53:30.031931876+00:00,1749862410.0319319,8DA0ACF958BF06B08D34940288A5,17,11,1,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,254.2723264532574,-143.031005859375,airborne,,,,,,,,,
A0ACF9,2025-06-14 00:53:31.126500129+00:00,1749862411.1265001,8DA0ACF958BF06B08534C190852A,17,11,1,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,254.27214024430614,-142.90740966796875,airborne,,,,,,,,,
A0ACF9,2025-06-14 00:53:33.200073004+00:00,1749862413.200073,8DA0ACF958BF06B07535209CFC75,17,11,1,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,254.2717678264036,-142.646484375,airborne,,,,,,,,,
A0ACF9,2025-06-14 00:53:33.371975899+00:00,1749862413.371976,8DA0ACF99909D185700442EB4AC9,17,19,0,"(465, 95.17216082509654, 0, 'GS')","(465, 95.17216082509654)","(465, 95.17216082509654, 0, 'GS')",1625.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,254.2818603515625,2.9937744140625,airborne,,,,,,,,,
A0ACF9,2025-06-14 00:53:35.387704134+00:00,1749862415.3877041,8DA0ACF99909D18578044285E8C1,17,19,0,"(465, 95.17216082509654, 0, 'GS')","(465, 95.17216082509654)","(465, 95.17216082509654, 0, 'GS')",1625.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,254.28204345703125,2.9937744140625,airborne,,,,,,,,,
A0ACF9,2025-06-14 00:53:36.151533127+00:00,1749862416.1515331,8DA0ACF958BF03242899C9F431D4,17,11,0,,,,,,,5.0,,,,,,,,,37000.0,"(7, 185, 93, None)",0.0,40.71185302734375,-109.59710693359375,airborne,,,,,,,,,
A0ACF9,2025-06-14 00:53:36.321366072+00:00,1749862416.321366,8DA0ACF923541331C33D604004DF,17,4,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,UAL1035_,3.0
A0CF8D,2025-06-14 00:53:22.388104916+00:00,1749862402.388105,8DA0CF8D58AF82B032FC67D75687,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,,,,,,,,,,,,
A0CF8D,2025-06-14 00:53:22.769356966+00:00,1749862402.769357,8DA0CF8D58AF82B02CFC56B69C78,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,,,,,,,,,,,,
A0CF8D,2025-06-14 00:53:22.937858105+00:00,1749862402.937858,8DA0CF8DEA428860015F8813C4ED,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(34016, 'MCP/FCU')",,1013.6,True,,,,,,,,,True,True,False,False,False,,
A0CF8D,2025-06-14 00:53:23.424457073+00:00,1749862403.424457,8DA0CF8D9915B88A500840C1D767,17,19,0,"(446, 259.5459162142165, 64, 'GS')","(446, 259.5459162142165)","(446, 259.5459162142165, 64, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,,,,,,,,,,,,
A0CF8D,2025-06-14 00:53:23.424732924+00:00,1749862403.424733,8DA0CF8D58AF82B024FC41270E8C,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,,,,,,,,,,,,
A0CF8D,2025-06-14 00:53:23.806818962+00:00,1749862403.806819,8DA0CF8D9915B88A500440898D67,17,19,0,"(446, 259.5459162142165, 0, 'GS')","(446, 259.5459162142165)","(446, 259.5459162142165, 0, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,,,,,,,,,,,,
A0CF8D,2025-06-14 00:53:23.975132942+00:00,1749862403.975133,8DA0CF8D58AF863E3D95D7F7EC5F,17,11,1,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,204.7776147874735,-74.64385986328125,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:24.132579088+00:00,1749862404.132579,8DA0CF8DEA428860015F8813C4ED,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(34016, 'MCP/FCU')",,1013.6,True,,,,,,,,,True,True,False,False,False,,
A0CF8D,2025-06-14 00:53:24.132763863+00:00,1749862404.1327639,8DA0CF8DF8230002004AB81AE8C7,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A0CF8D,2025-06-14 00:53:24.425413847+00:00,1749862404.4254138,8DA0CF8D9915B88A580840AF756F,17,19,0,"(446, 259.5459162142165, -64, 'GS')","(446, 259.5459162142165)","(446, 259.5459162142165, -64, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,204.81060791015625,5.80078125,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:24.741333008+00:00,1749862404.741333,8DA0CF8D9915B88A580840AF756F,17,19,0,"(446, 259.5459162142165, -64, 'GS')","(446, 259.5459162142165)","(446, 259.5459162142165, -64, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,204.81060791015625,5.80078125,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:25.176143169+00:00,1749862405.1761432,8DA0CF8D58AF863E2B95A704F3C1,17,11,1,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,204.77719581733314,-74.77569580078125,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:25.176301003+00:00,1749862405.176301,8DA0CF8D9915B88A780C40D23F46,17,19,0,"(446, 259.4197503431566, -128, 'GS')","(446, 259.4197503431566)","(446, 259.4197503431566, -128, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,204.81134033203125,8.61328125,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:25.176568031+00:00,1749862405.176568,8DA0CF8DE10D2E00000000E34FF8,17,28,1,,,,,,,0.0,,,,,,,,,,,,,,,1762,False,,,,,,,
A0CF8D,2025-06-14 00:53:25.392104864+00:00,1749862405.3921049,8DA0CF8DEA428860015F8813C4ED,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(34016, 'MCP/FCU')",,1013.6,True,,,,,,,,,True,True,False,False,False,,
A0CF8D,2025-06-14 00:53:25.552916050+00:00,1749862405.552916,8DA0CF8D9915B98A780C40D13588,17,19,0,"(447, 259.4432552442818, -128, 'GS')","(447, 259.4432552442818)","(447, 259.4432552442818, -128, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-63.68865966796875,83.408203125,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:25.553045988+00:00,1749862405.553046,8DA0CF8D58AF863E2395936B4897,17,11,1,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,-63.69756666280455,83.40677490234376,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:25.942842007+00:00,1749862405.942842,8DA0CF8D58AF82AFF6FBCB6071D5,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,40.03102111816406,-108.06573486328125,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:25.942964077+00:00,1749862405.942964,8DA0CF8D9915B98A78104079B788,17,19,0,"(447, 259.4432552442818, -192, 'GS')","(447, 259.4432552442818)","(447, 259.4432552442818, -192, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-63.68865966796875,83.51637620192308,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:26.149982929+00:00,1749862406.149983,8DA0CF8D234CB5F5CB8DE0891DDB,17,4,1,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,SKW5287_,3.0
A0CF8D,2025-06-14 00:53:26.435275078+00:00,1749862406.435275,8DA0CF8D58AF82AFF0FBBAB1DE52,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,40.0308837890625,-108.0667724609375,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:26.591655016+00:00,1749862406.591655,8DA0CF8D9915B98A78104079B788,17,19,0,"(447, 259.4432552442818, -192, 'GS')","(447, 259.4432552442818)","(447, 259.4432552442818, -192, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-63.68865966796875,83.51637620192308,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:26.591853142+00:00,1749862406.5918531,8DA0CF8DEA428860015F8813C4ED,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(34016, 'MCP/FCU')",,1013.6,True,,,,,,,,,True,True,False,False,False,,
A0CF8D,2025-06-14 00:53:26.592315912+00:00,1749862406.592316,8DA0CF8DF8230002004AB81AE8C7,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A0CF8D,2025-06-14 00:53:26.925914764+00:00,1749862406.9259148,8DA0CF8D58AF82AFE8FBA60290C8,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,40.03070068359375,-108.0679931640625,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:27.132738112+00:00,1749862407.132738,8DA0CF8D9915B98A78104079B788,17,19,0,"(447, 259.4432552442818, -192, 'GS')","(447, 259.4432552442818)","(447, 259.4432552442818, -192, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-63.68865966796875,83.51637620192308,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:27.352305889+00:00,1749862407.352306,8DA0CF8D58AF863E039542D5A5CF,17,11,1,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,-63.698311498609655,83.3978759765625,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:27.520551919+00:00,1749862407.520552,8DA0CF8D9915B98A78104079B788,17,19,0,"(447, 259.4432552442818, -192, 'GS')","(447, 259.4432552442818)","(447, 259.4432552442818, -192, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-63.68865966796875,83.51637620192308,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:27.741412163+00:00,1749862407.7414122,8DA0CF8DEA428860015F8813C4ED,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(34016, 'MCP/FCU')",,1013.6,True,,,,,,,,,True,True,False,False,False,,
A0CF8D,2025-06-14 00:53:27.909360170+00:00,1749862407.9093602,8DA0CF8D58AF863DFB952DC2266C,17,11,1,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,-63.69849770756093,83.39556884765625,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:28.172730207+00:00,1749862408.1727302,8DA0CF8D9915B98A780C40D13588,17,19,0,"(447, 259.4432552442818, -128, 'GS')","(447, 259.4432552442818)","(447, 259.4432552442818, -128, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-63.68865966796875,83.408203125,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:28.418497086+00:00,1749862408.418497,8DA0CF8D58AF82AFD0FB630F4366,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,40.0301513671875,-108.07208251953125,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:28.562527895+00:00,1749862408.562528,8DA0CF8D9915B98A780C40D13588,17,19,0,"(447, 259.4432552442818, -128, 'GS')","(447, 259.4432552442818)","(447, 259.4432552442818, -128, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-63.68865966796875,83.408203125,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:28.774378061+00:00,1749862408.774378,8DA0CF8D58AF82AFC8FB5242701F,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,40.02996826171875,-108.0731201171875,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:28.892837048+00:00,1749862408.892837,8DA0CF8D9915B98A780C40D13588,17,19,0,"(447, 259.4432552442818, -128, 'GS')","(447, 259.4432552442818)","(447, 259.4432552442818, -128, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-63.68865966796875,83.408203125,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:29.055733919+00:00,1749862409.055734,8DA0CF8DEA428860015F8813C4ED,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(34016, 'MCP/FCU')",,1013.6,True,,,,,,,,,True,True,False,False,False,,
A0CF8D,2025-06-14 00:53:29.486581087+00:00,1749862409.486581,8DA0CF8D58AF863DE394ED7B4854,17,11,1,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,-63.69905633441476,83.38853759765625,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:29.487069845+00:00,1749862409.4870698,8DA0CF8D9915B98A780840E90388,17,19,0,"(447, 259.4432552442818, -64, 'GS')","(447, 259.4432552442818)","(447, 259.4432552442818, -64, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-63.68865966796875,83.30003004807692,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:29.867277145+00:00,1749862409.8672771,8DA0CF8D58AF863DDB94D98CCB3B,17,11,1,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,-63.69924254336598,83.38634033203125,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:30.031351089+00:00,1749862410.031351,8DA0CF8D9915B98A780840E90388,17,19,0,"(447, 259.4432552442818, -64, 'GS')","(447, 259.4432552442818)","(447, 259.4432552442818, -64, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-63.68865966796875,83.30003004807692,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:30.362705946+00:00,1749862410.362706,8DA0CF8DE10D2E00000000E34FF8,17,28,1,,,,,,,0.0,,,,,,,,,,,,,,,1762,False,,,,,,,
A0CF8D,2025-06-14 00:53:30.362716913+00:00,1749862410.362717,8DA0CF8DEA428860015F8813C4ED,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(34016, 'MCP/FCU')",,1013.6,True,,,,,,,,,True,True,False,False,False,,
A0CF8D,2025-06-14 00:53:30.530597210+00:00,1749862410.5305972,8DA0CF8D58AF82AFAEFB0D5DCE12,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,40.02937316894531,-108.07733154296875,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:30.530937195+00:00,1749862410.5309372,8DA0CF8D9915B98A700440CFFB80,17,19,0,"(447, 259.4432552442818, 0, 'GS')","(447, 259.4432552442818)","(447, 259.4432552442818, 0, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-63.6888427734375,83.19185697115385,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:30.960199833+00:00,1749862410.9601998,8DA0CF8D58AF82AFA6FAF738A925,17,11,0,,,,,,,5.0,,,,,,,,,34000.0,"(7, 185, 93, None)",0.0,40.02919006347656,-108.07867431640625,airborne,,,,,,,,,
A0CF8D,2025-06-14 00:53:30.960242987+00:00,1749862410.960243,8DA0CF8D9915B98A700440CFFB80,17,19,0,"(447, 259.4432552442818, 0, 'GS')","(447, 259.4432552442818)","(447, 259.4432552442818, 0, 'GS')",1575.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,-63.6888427734375,83.19185697115385,airborne,,,,,,,,,
